         297
           2
"Date",-999.990
"PWTHEAD_19890814_L1.IDF",-999.990
20000528,-1.27785
20000614,-1.52114
20000628,-1.74111
20000714,-1.71398
20000728,-1.70408
20000814,-1.77319
20000828,-1.90139
20000914,-1.54901
20000928,-0.98997
20001014,-0.93130
20001028,-0.87616
20001114,-0.73449
20001128,-0.75683
20001214,-0.77268
20001228,-0.94267
20010114,-0.98416
20010128,-1.02846
20010214,-0.87561
20010228,-1.08191
20010314,-1.06656
20010328,-1.15177
