         297
           2
"Date",-999.990
"PWTHEAD_19890814_L1.IDF",-999.990
20000528,-0.27145
20000614,-0.59579
20000628,-0.70583
20000714,-0.52160
20000728,-0.60732
20000814,-0.72992
20000828,-0.78845
20000914,-0.53389
20000928,-0.12885
20001014,-0.08385
20001028,-0.18564
20001114,-0.00807
20001128,-0.03330
20001214,-0.00003
20001228,-0.36656
20010114,-0.36789
20010128,-0.31862
20010214,-0.25564
20010228,-0.44248
20010314,-0.33340
20010328,-0.45069
