         297
           2
"Date",-999.990
"PWTHEAD_19890814_L1.IDF",-999.990
19890114,-1.65631
19890128,-1.73608
19890210,-1.75855
19890211,-1.76866
19890212,-1.75169
19890214,-1.61888
19890228,-1.49280
19890314,-1.56682
19890328,-1.60311
19890414,-1.52244
19890428,-1.65912
19890514,-2.11795
19890528,-2.35004
19890614,-2.36941
19890628,-2.45554
19890714,-2.32504
19890728,-2.42784
19890814,-2.23918
19890828,-2.13624
19890914,-1.95044
19890928,-1.94963
19891014,-1.55293
19891028,-1.61128
19891114,-1.62804
19891128,-1.65302
19891214,-1.55261
19891228,-1.58218
19900114,-1.69632
19900128,-1.49047
19900214,-1.38916
19900228,-1.61051
19900314,-1.67973
19900328,-1.77096
19900414,-1.89217
19900428,-1.85385
19900514,-1.96258
19900528,-2.25106
19900614,-2.09685
19900628,-2.21405
19900714,-2.12532
19900728,-2.36570
19900814,-2.47199
19900828,-2.31793
19900914,-1.71682
19900928,-1.50834
19901014,-1.69886
19901028,-1.75812
19901114,-1.49143
19901128,-1.50015
19901214,-1.56464
19901228,-1.52752
19910114,-1.53757
19910128,-1.68167
19910214,-1.74779
19910228,-1.70725
19910314,-1.73778
19910328,-1.83222
19910414,-1.98149
19910428,-2.00800
19910514,-2.04199
19910528,-2.19391
19910614,-2.06815
19910628,-1.35402
19910714,-1.95514
19910728,-1.96421
19910814,-2.34610
19910828,-2.44138
19910914,-2.49961
19910928,-2.21205
19911014,-1.70521
19911028,-1.68472
19911114,-1.50369
19911128,-1.62122
19911214,-1.76202
19911228,-1.58025
19920114,-1.59196
19920128,-1.68335
19920214,-1.64011
19920228,-1.73173
19920314,-1.45004
19920328,-1.53908
19920414,-1.81072
19920428,-1.75319
19920514,-1.58447
19920528,-2.19964
19920614,-1.87917
19920628,-2.27177
19920714,-2.25408
19920728,-2.36607
19920814,-2.34609
19920828,-1.81907
19920914,-1.64687
19920928,-1.73385
19921014,-1.84409
19921028,-1.40846
19921114,-1.41728
19921128,-1.36209
19921214,-1.50445
19921228,-1.67686
19930114,-1.52145
19930128,-1.51908
19930214,-1.70394
19930228,-1.55112
19930314,-1.81994
19930328,-1.86923
19930414,-1.88073
19930428,-1.96020
19930514,-2.32590
19930528,-2.27676
19930614,-2.31582
19930628,-2.41692
19930714,-2.48407
19930728,-1.71932
19930814,-1.54549
19930828,-1.62045
19930914,-1.30776
19930928,-1.34736
19931014,-1.50578
19931028,-1.61714
19931114,-1.47476
19931128,-1.68198
19931214,-1.45198
19931228,-1.51500
19940114,-1.53642
19940128,-1.36126
19940214,-1.68930
19940228,-1.62695
19940314,-1.58999
19940328,-1.56468
19940414,-1.64375
19940428,-1.80112
19940514,-1.99876
19940528,-1.70654
19940614,-1.84255
19940628,-2.18022
19940714,-2.18424
19940728,-2.36579
19940814,-2.47197
19940828,-2.42314
19940914,-1.72842
19940928,-1.61576
19941014,-1.73684
19941028,-1.26653
19941114,-1.42893
19941128,-1.60853
19941214,-1.49633
19941228,-1.39284
19950114,-1.50238
