         297
           2
"Date",-999.990
"PWTHEAD_19890814_L1.IDF",-999.990
20000528,-0.43449
20000614,-0.78595
20000628,-0.88819
20000714,-0.70383
20000728,-0.80960
20000814,-0.92603
20000828,-0.97927
20000914,-0.73152
20000928,-0.30928
20001014,-0.24571
20001028,-0.33633
20001114,-0.14967
20001128,-0.16619
20001214,-0.13698
20001228,-0.51088
20010114,-0.51546
20010128,-0.47806
20010214,-0.40767
20010228,-0.60507
20010314,-0.49892
20010328,-0.61976
