         297
           2
"Date",-999.990
"PWTHEAD_19890814_L1.IDF",-999.990
20000528,-0.43176
20000614,-0.71338
20000628,-0.77839
20000714,-0.62968
20000728,-0.73064
20000814,-0.79563
20000828,-0.82298
20000914,-0.66312
20000928,-0.30562
20001014,-0.31690
20001028,-0.38572
20001114,-0.24485
20001128,-0.24065
20001214,-0.21851
20001228,-0.53682
20010114,-0.55799
20010128,-0.53383
20010214,-0.47992
20010228,-0.64702
20010314,-0.55758
20010328,-0.67258
